date,total_deposits_t,weighted_retention_rate,cohort,total_deposits,week_1_retention,week_2_retention,week_3_retention,week_4_retention,week_5_retention,week_6_retention,week_7_retention,week_8_retention,week_9_retention,week_10_retention,week_11_retention,week_12_retention
July 08 2024,3.682691104577729e+06,0.54375192349527,2024-07-08 00:00:00.000 UTC,3.682691104577729e+06,0.9710075873744247,0.8506032195189154,0.7309638587407922,0.600664327778213,0.5811933797933835,0.5884426611245597,0.5451302995123313,0.5021626554311274,0.5044243063250893,0.5178129956315346,0.5433833567307975,0.43165710632116977
July 01 2024,2.684836093206819e+07,0.550528633574231,2024-07-01 00:00:00.000 UTC,2.684836093206819e+07,0.9303064312003957,0.8553723937384504,0.7583373687294344,0.7495571126729172,0.5855009550684285,0.5925547535344173,0.5974337309316021,0.5548153255956433,0.49812234020222035,0.4482281224901201,0.4614336922842496,0.49019972696248465
June 24 2024,5.611887239477725e+07,0.35371892369378394,2024-06-24 00:00:00.000 UTC,5.611887239477725e+07,0.9250192317214626,0.613642176591725,0.4356775252871987,0.42100472246774134,0.38789817774591145,0.3343196329227905,0.33892946627670884,0.3392955933935374,0.3268456148403931,0.3141927463300697,0.31465250653601556,0.32247714428047564
June 17 2024,9.356326860829959e+06,0.6251922400745321,2024-06-17 00:00:00.000 UTC,9.356326860829959e+06,0.9439961452816805,0.8851237742509946,0.7699098551912162,0.7941143744910825,0.75989886917585,0.706144211532005,0.581076896979786,0.6052914789431011,0.6122593278105802,0.572170843985786,0.5387744787481838,0.5383143822195141
June 10 2024,1.0389103235226255e+07,0.7611636006359354,2024-06-10 00:00:00.000 UTC,1.0389103235226255e+07,0.9833978787844914,0.9366841230225286,0.866565862051661,0.8384838323753283,0.8225010903987683,0.7945233359940039,0.7753970532336928,0.7302203012693609,0.7311521876031994,0.732622777883146,0.7222929736193892,0.7132795317745815
June 03 2024,3.749725663835218e+07,0.5018159333894501,2024-06-03 00:00:00.000 UTC,3.749725663835218e+07,0.8992791194076772,0.8608524366367725,0.8198731411298491,0.7551182286362556,0.718982315404639,0.7898011909050614,0.6964647201930426,0.6120750589888595,0.4351743130878293,0.4199093309085264,0.21556812810345075,0.20400689183599105
May 27 2024,2.0162835705584057e+07,0.3186978565024501,2024-05-27 00:00:00.000 UTC,2.0162835705584057e+07,0.7704935869435556,0.6783016414281232,0.6704292760079178,0.5885335770512883,0.385443374842622,0.3364244312403358,0.36118752788071645,0.30868562818951056,0.27627077978210146,0.23975502621052855,0.19946956574020075,0.1953500096283141
May 20 2024,4.904674347986778e+07,0.2912042546845209,2024-05-20 00:00:00.000 UTC,4.904674347986778e+07,0.8065021880451491,0.6509582467376654,0.44103195741680146,0.38871022807137384,0.38384196149028876,0.36203405296809554,0.3202932165633887,0.328578946423438,0.260275332843738,0.22562237470179572,0.19284650679543638,0.17045540578196725
May 13 2024,3.46355546870044e+07,0.5962981871976636,2024-05-13 00:00:00.000 UTC,3.46355546870044e+07,0.9092566641557255,0.8714980353663987,0.8180879725725664,0.8057169266387451,0.7959875120440828,0.7909906179445327,0.6911450404904208,0.5403818359652023,0.5064003563005972,0.4941540960198121,0.4931490878019388,0.44759490587413003
May 06 2024,3.4764256974258475e+07,0.5033426325492975,2024-05-06 00:00:00.000 UTC,3.4764256974258475e+07,0.9141659604787435,0.8940329772068002,0.651652906831718,0.6433824116012437,0.560467669521209,0.535467985110532,0.523868565466211,0.5126009669086949,0.4650628548467851,0.44369580755847543,0.4185764546462861,0.4183421945779574
April 29 2024,4.807205220863025e+07,0.8540429194924294,2024-04-29 00:00:00.000 UTC,4.807205220863025e+07,0.957133252866687,0.9307307549944814,0.936149837771025,0.9203562556744729,0.9093276223801344,0.9063994995666762,0.905590924719138,0.8374425232013614,0.8343838749453525,0.8309821798160286,0.8253880335313912,0.7820518010069599
April 22 2024,2.9776470096907955e+07,0.749106808445073,2024-04-22 00:00:00.000 UTC,2.9776470096907955e+07,0.9549334580357073,0.916848434610201,0.9253671195091201,0.964355974709509,0.9632229607067796,0.9618763411285953,0.9577261255717043,0.9556710440199021,0.9531619913073683,0.5072006714403914,0.46096050708101755,0.4458600982138462
April 15 2024,1.1702048156006513e+07,0.8315950886498035,2024-04-15 00:00:00.000 UTC,1.1702048156006513e+07,0.9890245307189283,0.9722360311823091,0.9462263689157995,0.9118058252410162,0.9240431957820283,0.8285846179793571,0.8269967261792812,0.823630511946599,0.8218306546859294,0.8094033199118935,0.7963231340347923,0.768767456883384
April 08 2024,4.703939481797623e+07,0.8203992445843022,2024-04-08 00:00:00.000 UTC,4.703939481797623e+07,0.9495977113722123,0.9363953533401616,0.8759706850574437,0.808606851322636,0.8143076923176635,0.849490612357802,0.8438609569391919,0.8359209884920576,0.8341682804861673,0.8010049519339644,0.7952659196940604,0.7731706080387012
April 01 2024,7.955960960828796e+07,0.9188732948842128,2024-04-01 00:00:00.000 UTC,7.955960960828796e+07,0.9911468709081797,0.9216290202359206,0.9460233892979846,0.9137640967753063,0.8833492358801306,0.8934484290208421,0.9349985121235141,0.9315411747916821,0.9289744551515856,0.9242574841213241,0.9188792802324705,0.9049010648112455
March 25 2024,1.1034379292103744e+08,0.7373552144901029,2024-03-25 00:00:00.000 UTC,1.1034379292103744e+08,0.9469360357973577,0.9407794980161689,0.8495700884156098,0.8573540378692088,0.8084098355561112,0.6657314478903397,0.6659454558259409,0.7347486643102987,0.7263900179472003,0.7242201306268615,0.7173913276335879,0.7050019866271013
March 18 2024,9.818980497044784e+07,0.8526518162484854,2024-03-18 00:00:00.000 UTC,9.818980497044784e+07,0.9999257918379684,0.9791931666200246,0.9689518056253859,0.9084796276977579,0.9142022115208512,0.8387527380398729,0.8073410776067173,0.7994079390389579,0.8594281340881486,0.84606592189311,0.8382592420530847,0.828434415410509
March 11 2024,74.31711026364805,1,2024-03-11 00:00:00.000 UTC,74.31711026364805,1,1,1,1,1,1,1,1,1,1,1,1
